"entrez_id","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"129881","CFAP210",23.4148729449276,-0.00592427026011168,0.168380270642124,-0.0351838742004587,0.971933120794025,0.983154712155211
"105374642","LOC105374642",5.81141253255049,0.00856487034393527,0.243650705520131,0.0351522493056258,0.971958338210169,0.983154712155211
"1757","SARDH",147.59528543721,0.00426666506388525,0.121419572803802,0.0351398457872985,0.971968228675483,0.983154712155211
"2530","FUT8",1095.78688424094,0.0031345561042805,0.0893707671325927,0.0350736175245089,0.972021038630137,0.983154712155211
"487","ATP2A1",50.4533703812723,0.00366774392474776,0.104785311760865,0.0350024623023318,0.972077777444523,0.983169736585968
"9255","AIMP1",738.413038163594,0.00158723185819433,0.0455279953383942,0.0348627662254173,0.972189170800706,0.983240537822325
"100527960","MROH7-TTC4",588.944134957682,0.00214560464090065,0.0617280604129225,0.0347589836218388,0.972271927180584,0.983249349586976
"100302240","MIR1304",12.7823327996948,-0.00495680417204159,0.142863369434411,-0.0346961169379201,0.972322057299417,0.983249349586976
"3537","IGLC1",1.96116782509207,0.015895460883611,0.457939739006037,0.0347108135190719,0.972310338183189,0.983249349586976
"51161","C3orf18",750.265806058911,-0.00196434201504678,0.0573071380694501,-0.0342774404938214,0.972655914174337,0.983434047586904
"22828","SCAF8",620.800612155387,0.00316791794427604,0.0924308336285155,0.034273389300026,0.972659144661167,0.983434047586904
"653333","FAM86B2",57.4212580961156,-0.00314484577374153,0.0922143390177407,-0.0341036525039398,0.972794495903897,0.983434047586904
"2167","FABP4",6.98433246686199,-0.00718404891181382,0.21031952036676,-0.0341577847804432,0.97275132974582,0.983434047586904
"100507135","SPART-AS1",7.270916387524,0.0050796530721558,0.148550326296823,0.0341948294479407,0.972721789634324,0.983434047586904
"79187","FSD1",1212.85337099704,0.00350763971915822,0.101951730369172,0.0344049061890064,0.972554271216452,0.983434047586904
"105372431","LOC105372431",23.4744158382612,-0.00463014218096596,0.135721261907177,-0.0341150834873067,0.97278538060289,0.983434047586904
"107984890","LOC107984890",6.67977707660793,-0.00442429855053997,0.130178754156909,-0.0339863334780973,0.972888048710807,0.983486769527437
"202018","TAPT1",1074.25493788719,-0.00188908622029239,0.055792359341359,-0.0338592280841582,0.972989405806782,0.983515677551108
"154467","CCDC167",289.971822181737,0.00377186090109723,0.111439769934967,0.0338466321610174,0.972999450142227,0.983515677551108
"105373142","LOC105373142",2.00123357455414,-0.0103888029587646,0.308157254190321,-0.0337126672096719,0.97310627774252,0.983581806985515
"7057","THBS1",127.344861020294,-0.00770217186503878,0.230851981169729,-0.0333641142086449,0.973384226433658,0.983820886649855
"5313","PKLR",63.3075777204155,-0.00418244057376536,0.125969638615681,-0.0332019732669513,0.973513524552024,0.983876122494685
"112268106","LOC112268106",220.115274794651,0.00344529579667147,0.10387219429357,0.0331686051315538,0.97354013381614,0.983876122494685
"199800","ADM5",59.3793759252234,-0.00476814174314227,0.143879752881257,-0.0331397687837105,0.973563129251107,0.983876122494685
"55317","AP5S1",268.828702949966,-0.00200710350526499,0.0606730075294131,-0.0330806661313432,0.973610260503167,0.983881896382045
"139411","PTCHD1",452.801291753482,0.00337745229723567,0.103407090530615,0.0326617089786096,0.973944359396334,0.984177652605918
"1044","CDX1",4.13983530494369,-0.00664997086725812,0.204694340904606,-0.0324873215247178,0.974083426651575,0.984276311204566
"199223","TTC21A",284.378712382167,-0.00360526059301901,0.111294858344709,-0.0323937749383945,0.974158026763986,0.984309822449106
"7784","ZP3",141.775301349416,-0.0046207698206151,0.143074937549964,-0.0322961512319477,0.974235878477344,0.984346616189413
