entrez_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
6373,CXCL11,10.54527977,-1.108804416,0.313522672,-3.536600431,0.000405312,0.003252869
339666,LOC339666,14.26038812,0.666473659,0.188452487,3.536560698,0.000405373,0.003252869
9201,DCLK1,2394.571324,-0.647617313,0.183174161,-3.535527664,0.000406962,0.003260497
84968,PNMA6A,711.1236525,-0.548138014,0.155036726,-3.535536565,0.000406948,0.003260497
101927311,LINC02185,10.76761542,0.947648752,0.268195808,3.53342119,0.000410218,0.003278848
6503,SLA,505.0474656,0.511511775,0.144834964,3.531687093,0.000412918,0.003295987
54145,H2BC12L,15.59113654,0.520013694,0.147260223,3.531256997,0.00041359,0.003299103
51473,DCDC2,37.2402162,-0.54300485,0.153816861,-3.530203684,0.00041524,0.003308964
107984546,NA,5.333078961,0.69514648,0.197016534,3.528366211,0.000418133,0.003327556
83445,GSG1,20.94602325,-0.597696359,0.169432277,-3.527641662,0.000419279,0.003334157
728,C5AR1,201.8112464,0.718937833,0.203890579,3.52609638,0.000421733,0.003349475
654429,LRTM2,364.0140466,-0.634876276,0.180226331,-3.522661052,0.000427237,0.003381881
29881,NPC1L1,31.13095319,1.082593142,0.307366504,3.522157197,0.00042805,0.003386058
6697,SPR,538.359933,0.526670532,0.149541653,3.521898549,0.000428468,0.003388235
100289650,PSG8-AS1,111.693026,0.64743596,0.183960638,3.519426594,0.000432481,0.003415419
5961,PRPH2,159.4764556,-0.598368974,0.170080187,-3.518158012,0.000434554,0.003424902
196872,VESTAR,19.47924996,0.541894776,0.154094916,3.516629822,0.000437063,0.00344245
7532,YWHAG,9809.2249,-0.556251015,0.158208426,-3.515937995,0.000438203,0.00344738
105369957,LOC105369957,4.990782984,0.871845422,0.247972332,3.515897989,0.000438269,0.00344738
9495,AKAP5,375.6664894,-0.69699762,0.198240048,-3.515927413,0.000438221,0.00344738
102724334,LOC102724334,15.63337954,0.516445694,0.146901266,3.515597293,0.000438766,0.003450144
112268047,NA,7.236794226,0.554691363,0.157787959,3.515422636,0.000439055,0.003451272
8399,PLA2G10,5.886159389,-0.581653381,0.165483659,-3.514868993,0.000439971,0.003457331
107985079,LOC107985079,5.356650519,-0.920442028,0.261890929,-3.514600647,0.000440416,0.003458538
8111,GPR68,75.09450962,-0.525264138,0.14946333,-3.514334497,0.000440857,0.003459718
101927588,LOC101927588,2.287379874,-0.741054403,0.210893109,-3.513886289,0.000441602,0.003463387
101928080,LOC101928080,4.981544988,-0.807959826,0.229933977,-3.513877482,0.000441616,0.003463387
107985184,LOC107985184,7.005722859,0.695821222,0.19804789,3.513398805,0.000442413,0.003468048
57105,CYSLTR2,156.560368,0.579926228,0.165070141,3.513210957,0.000442726,0.003468652
339906,PRSS42P,4.806188258,0.775445559,0.220739987,3.512936501,0.000443183,0.003471092
257194,NEGR1,1296.678742,-0.594599175,0.169273746,-3.51264852,0.000443664,0.00347371
1378,CR1,72.83280853,0.751323229,0.213950646,3.511666087,0.000445307,0.003483132
4049,LTA,19.53655655,0.610653496,0.173927852,3.510958649,0.000446494,0.003490116
101927497,CDK6-AS1,2.626995274,-0.7627042,0.217332092,-3.50939519,0.000449127,0.003507236
2306,FOXD2,10.76801807,0.728897666,0.207719614,3.509045927,0.000449717,0.003510691
51764,GNG13,79.07409828,-0.627238902,0.178884488,-3.506390681,0.000454228,0.003531976
375686,SPATC1,11.44271967,0.5419446,0.154566121,3.506231491,0.0004545,0.003532932
100861514,ELMO1-AS1,35.02215612,0.611076806,0.174333744,3.505212435,0.000456243,0.003543196
7547,ZIC3,49.34743628,0.553802196,0.158006261,3.504938309,0.000456713,0.003545497
51334,PRR16,70.25360144,-0.504844627,0.144133647,-3.502614684,0.000460715,0.003571898
115827,RAB3C,1453.086748,-0.731028492,0.208787614,-3.501302015,0.000462991,0.003584859
79762,C1orf115,2516.732796,-0.516305124,0.147584297,-3.498374396,0.000468104,0.003617371
1520,CTSS,448.4775853,0.617505713,0.176524045,3.498139374,0.000468516,0.003619383
254295,PHYHD1,1077.738577,0.518673172,0.148343106,3.496442713,0.000471506,0.003636564
9840,TESPA1,1647.925531,-0.727499401,0.208077064,-3.496297892,0.000471762,0.003637358
100129917,PCGF3-AS1,61.18851098,0.589472255,0.168681579,3.494585819,0.000474798,0.003651699
101927069,LOC101927069,25.84276225,0.536891937,0.153661417,3.493993132,0.000475853,0.003655958
102724571,LNCTAM34A,9.303457181,0.552350604,0.158134222,3.49292263,0.000477765,0.003668166
283208,P4HA3,5.819816871,0.6437281,0.184448374,3.490017745,0.000482988,0.003700153
219293,ATAD3C,349.3797055,0.514124461,0.147414606,3.487608697,0.000487361,0.003729786
105372984,LOC105372984,6.998010053,0.704198656,0.202063631,3.485034162,0.000492074,0.003757083
332,BIRC5,19.60653053,0.606280414,0.174000944,3.4843513,0.000493332,0.003763356
100616284,MIR4489,5.675498231,0.655632635,0.188170798,3.484242208,0.000493533,0.003763682
11211,FZD10,32.62257184,0.520713748,0.149495241,3.483145984,0.000495558,0.003775491
3213,HOXB3,6.21325858,0.927343527,0.266244352,3.483054266,0.000495728,0.003775574
64174,DPEP2,59.36226565,0.526722059,0.151240378,3.482681444,0.000496419,0.003779624
4880,NPPC,31.11903028,-0.579786266,0.166499541,-3.48220939,0.000497295,0.003783868
105372522,LOC105372522,9.810402345,-0.725536346,0.208355178,-3.482209334,0.000497295,0.003783868
285796,PACRG-AS1,67.68022233,0.573066251,0.164617133,3.481206604,0.00049916,0.003796847
7504,XK,186.5280702,-0.648231131,0.186262336,-3.480205092,0.00050103,0.003808253
6039,RNASE6,191.1492755,0.543284352,0.156124955,3.479804691,0.000501779,0.003811887
5957,RCVRN,69.40727059,0.844698106,0.242903443,3.477505693,0.000506102,0.003837364
90246,LOC90246,19.78318721,0.589770599,0.169611928,3.477176441,0.000506724,0.003839949
100505994,LUCAT1,3.687340598,1.037267752,0.298329559,3.47691913,0.000507211,0.003842089
10288,LILRB2,65.56221603,0.534652141,0.153837778,3.475428129,0.000510039,0.003856132
5345,SERPINF2,135.1914148,0.547577897,0.157580532,3.474908289,0.000511028,0.003861155
107985820,CNTNAP5-DT,36.66096751,-0.630832256,0.181658803,-3.472621446,0.000515402,0.003882955
26223,FBXL21P,7.515996021,-0.956326205,0.275396317,-3.472545371,0.000515548,0.003882955
11332,ACOT7,2146.693583,-0.511877071,0.147422493,-3.47217756,0.000516255,0.003887047
126,ADH1C,7.396320981,0.780519081,0.224864679,3.471061286,0.000518406,0.003897689
1749,DLX5,32.56823822,-0.606880196,0.174841832,-3.471024011,0.000518478,0.003897689
284611,EEIG2,502.3198973,-0.508633732,0.146565352,-3.470354513,0.000519772,0.003904057
7035,TFPI,84.03730645,0.510183242,0.147037896,3.469739817,0.000520963,0.003907816
340533,NEXMIF,222.3440092,-0.539632644,0.155525959,-3.469727154,0.000520987,0.003907816
132884,EVC2,54.98003123,0.565630481,0.163064002,3.468763643,0.000522859,0.003919382
6857,SYT1,12045.88228,-0.748179839,0.215751694,-3.467781995,0.000524773,0.003932485
107986716,LOC107986716,8.906850029,-0.536959823,0.154891189,-3.466690573,0.000526908,0.003945997
159119,HSFY2,12.46684293,-0.503400412,0.145279049,-3.465058567,0.000530116,0.003965575
113277,TMEM106A,82.23524382,0.549245087,0.158518761,3.464858557,0.00053051,0.003966722
3645,INSRR,7.519994505,1.245958495,0.359657806,3.464288764,0.000531635,0.00397231
8735,MYH13,4.160430164,-0.672967548,0.194309759,-3.463374932,0.000533445,0.003982393
914,CD2,8.453567296,0.944073666,0.27270427,3.461895429,0.000536386,0.004003091
105369520,LOC105369520,3.169671673,-0.750660075,0.216884287,-3.461108616,0.000537956,0.004012288
9595,CYTIP,50.47692198,0.628068072,0.181475862,3.460890414,0.000538392,0.004014281
101928004,LOC101928004,5.746630072,0.787271171,0.227601162,3.458994515,0.000542196,0.0040368
400680,LINC00664,6.571021135,-0.635974094,0.18386271,-3.458961821,0.000542262,0.0040368
285780,LY86-AS1,146.0257738,-0.697326442,0.201697709,-3.457284896,0.000545648,0.00405819
28996,HIPK2,17257.55963,0.555966466,0.160822597,3.457017095,0.00054619,0.004060954
639,PRDM1,79.31345873,0.529385496,0.153186497,3.455823509,0.000548614,0.004073765
55106,SLFN12,50.38033638,0.555574296,0.160768233,3.455746738,0.000548771,0.004073765
3595,IL12RB2,63.44133915,-0.682544468,0.197626657,-3.453706491,0.000552939,0.004095604
2676,GFRA3,3.066446866,0.896497479,0.259581079,3.453631841,0.000553092,0.004095604
105376972,LOC105376972,5.245825062,-0.517772285,0.149943932,-3.45310596,0.000554171,0.00410104
100144604,LINC00930,39.48563129,0.732565229,0.212183163,3.452513477,0.00055539,0.004108777
6519,SLC3A1,2001.337426,-0.515564386,0.149433447,-3.450127114,0.000560323,0.004134969
2162,F13A1,292.888446,0.899392085,0.260787164,3.448759028,0.000563169,0.004149529
105369302,LOC105369302,32.91944284,-0.940937282,0.272882443,-3.448141518,0.000564458,0.004156449
7045,TGFBI,206.1366914,0.713650839,0.207014395,3.447348862,0.000566117,0.004165771
100506681,JARID2-AS1,2.524340882,-0.828334337,0.240285983,-3.447285305,0.00056625,0.004165771
107985217,NA,3.199962609,1.058240387,0.307036048,3.44663239,0.00056762,0.004171975
100130698,LOC100130698,4.795379869,-0.798142132,0.231585491,-3.446425461,0.000568055,0.00417388
150538,SATB2-AS1,24.99134444,-0.745301557,0.216297846,-3.445718809,0.000569543,0.004182221
105373857,LOC105373857,3.889401853,-0.824580859,0.239464555,-3.443435953,0.000574373,0.004206268
1012,CDH13,724.3994434,-0.557339148,0.16213586,-3.437482306,0.000587149,0.004277132
24141,LAMP5,1433.930758,-0.744461055,0.21656856,-3.437530609,0.000587044,0.004277132
23766,GABARAPL3,98.56419797,-0.539535736,0.157004319,-3.436438809,0.000589415,0.004288381
100128338,NA,15.50045582,-0.505906135,0.147236916,-3.436000631,0.00059037,0.004293401
100506791,LINC01511,23.51469292,-0.737356886,0.214656745,-3.435051084,0.000592442,0.004299866
5294,PIK3CG,75.03854626,0.575507275,0.167536676,3.435112172,0.000592309,0.004299866
10409,BASP1,6290.916621,-0.526263447,0.153244061,-3.43415231,0.00059441,0.004307569
653145,ANXA8,8.504729979,-0.550005681,0.160300208,-3.431097726,0.000601144,0.004352385
23546,SYNGR4,3.495277511,-0.711643013,0.207464953,-3.430184249,0.000603172,0.004364404
107986453,LOC107986453,12.6034447,0.60897509,0.177573087,3.429433486,0.000604843,0.004375164
161829,EXD1,8.384867715,-0.584873993,0.170584806,-3.428640613,0.000606612,0.004383959
84332,DYDC2,39.86426651,-0.742746049,0.216656892,-3.428213348,0.000607568,0.004388135
554313,H4C15,21.20988103,0.566029672,0.165165285,3.427049902,0.000610177,0.004401686
1438,CSF2RA,221.2456221,0.509268092,0.148616179,3.426733851,0.000610888,0.004404137
105377626,LOC105377626,7.90226565,0.639954331,0.186856579,3.424842373,0.000615156,0.004429629
2327,FMO2,57.94043593,0.595165805,0.173850487,3.423434781,0.000618351,0.004444551
200407,CREG2,1782.389938,-0.65324275,0.190815339,-3.423428926,0.000618364,0.004444551
83697,SLC4A9,38.7883411,0.544767482,0.159124796,3.423523514,0.000618149,0.004444551
242,ALOX12B,20.38206399,-0.693601051,0.202597313,-3.423545165,0.0006181,0.004444551
8745,ADAM23,1224.243499,-0.523356198,0.152903128,-3.422795896,0.000619806,0.004453567
107984791,LOC107984791,3.173931814,0.840332564,0.245619613,3.421276311,0.00062328,0.004474467
146167,SLC38A8,27.69266244,-0.650881519,0.190252895,-3.421138588,0.000623595,0.004475381
10279,PRSS16,35.50566461,-0.647796517,0.189427665,-3.419756646,0.000626772,0.004494103
646282,AZGP1P1,3.979402268,0.849587101,0.248442571,3.419651868,0.000627013,0.004494478
11075,STMN2,6630.671283,-0.653362066,0.191082954,-3.419258764,0.00062792,0.004499619
246,ALOX15,10.1897641,0.647598099,0.189437524,3.418531268,0.000629601,0.004506703
2670,GFAP,265061.0397,0.536622954,0.15697603,3.418502523,0.000629667,0.004506703
101060091,ACTR3-AS1,8.104667684,-0.629693209,0.184216171,-3.418229827,0.000630299,0.004509862
6854,SYN2,6133.104747,-0.653962547,0.191331556,-3.417954469,0.000630937,0.004513068
3386,ICAM4,3.728504535,0.76385061,0.223489944,3.417829891,0.000631225,0.004513775
1123,CHN1,15005.17479,-0.541688192,0.158523714,-3.417079858,0.000632967,0.004524867
105375097,LOC105375097,2.321643018,-0.953021362,0.278935356,-3.416638812,0.000633993,0.00453084
105370026,LOC105370026,3.730649783,-0.580004763,0.169779798,-3.416217775,0.000634974,0.004535123
100289341,MAN1B1-DT,75.04990935,-0.525592821,0.153865982,-3.415913082,0.000635685,0.004537472
6860,SYT4,1349.71876,-0.736963884,0.215816352,-3.414773147,0.000638352,0.004553766
8989,TRPA1,11.50441763,-0.583594208,0.170949376,-3.41384228,0.000640536,0.004565239
2596,GAP43,4819.819333,-0.566180102,0.165942247,-3.411910548,0.000645093,0.004590251
3394,IRF8,283.4316994,0.564368343,0.165413538,3.411863086,0.000645205,0.004590251
285386,TPRG1,9.383077611,0.538379784,0.157826627,3.411210094,0.000646752,0.004595753
441052,LOC441052,25.12570064,-0.614199379,0.180050592,-3.411259978,0.000646634,0.004595753
108783645,HFE-AS1,29.61160293,0.524654163,0.1538517,3.41012912,0.000649321,0.004605741
51557,LGSN,7.717078527,-0.540330887,0.15845653,-3.40996289,0.000649717,0.004605799
3049,HBQ1,39.01557751,-0.609435577,0.178789333,-3.408679732,0.000652781,0.004626135
4046,LSP1,143.2234572,0.536584452,0.157488039,3.407144167,0.000656464,0.004650854
2563,GABRD,1108.722452,-0.648738051,0.19042632,-3.406766724,0.000657373,0.004655901
107985411,LOC107985411,2.234024775,-0.868807863,0.255058134,-3.406313102,0.000658466,0.004659477
8334,H2AC6,183.1778293,0.579546019,0.170146056,3.406167812,0.000658817,0.004660569
400765,MIR137HG,43.70467862,-0.570558168,0.167545448,-3.405393434,0.000660688,0.004672415
3212,HOXB2,5.719675903,0.942277965,0.2767325,3.405013747,0.000661607,0.004676132
4747,NEFL,6700.603151,-0.757071159,0.222354749,-3.404789705,0.00066215,0.004678578
283209,PGM2L1,1419.256439,-0.685582007,0.201390253,-3.404246224,0.000663469,0.004682509
8370,H4C14,21.14126374,0.564002072,0.165683621,3.404090684,0.000663847,0.004683602
202559,KHDRBS2,135.2957687,-0.548796698,0.161326658,-3.40177318,0.000669502,0.004720693
11213,IRAK3,292.556191,0.596153212,0.175283082,3.401088139,0.000671182,0.004725526
29114,TAGLN3,5442.990245,-0.516910795,0.152015643,-3.400378968,0.000672925,0.004733228
107986829,LOC107986829,3.250602275,0.992322894,0.291832294,3.400318995,0.000673073,0.004733228
55010,PARPBP,10.25274693,-0.505347758,0.148696227,-3.398524408,0.000677504,0.004755943
112268054,NA,4.508558188,0.746250175,0.219611665,3.398044345,0.000678694,0.004758799
57126,CD177,58.27556544,1.12216851,0.330297998,3.397442659,0.000680188,0.00476733
945,CD33,73.56090773,0.502674485,0.14798969,3.396685836,0.000682072,0.00477531
171558,PTCRA,3.084485503,1.053557325,0.310304665,3.395235216,0.000685697,0.004793621
64409,GALNT17,1916.334425,-0.540623575,0.159271336,-3.39435575,0.000687903,0.004801996
51311,TLR8,26.85982771,0.942542752,0.277775363,3.39318341,0.000690854,0.004817856
728113,ANXA8L1,6.617606092,-0.605000673,0.17835771,-3.392063463,0.000693684,0.004833809
3291,HSD11B2,83.56147268,0.649808968,0.191594798,3.391579395,0.00069491,0.004839517
8858,PROZ,6.355143023,0.670636909,0.197805221,3.390390341,0.000697932,0.004856288
11249,NXPH2,40.99838678,-0.879260792,0.259500562,-3.388280877,0.000703322,0.004885209
3250,HPR,235.5105802,0.660570345,0.195011002,3.387349105,0.000705715,0.004897536
5274,SERPINI1,3034.092563,-0.517684544,0.152897548,-3.38582633,0.000709643,0.00491735
102724009,KIF1C-AS1,354.9342062,0.545480315,0.161117417,3.385607383,0.000710209,0.00491735
201140,DHRS7C,6.325549534,-0.757263222,0.22369908,-3.385187016,0.000711298,0.004923333
102724715,MYO1D-DT,9.965108104,-0.642631923,0.189900526,-3.384044979,0.000714263,0.004936665
8843,HCAR3,5.579668823,0.882006659,0.260648505,3.383893029,0.000714658,0.004937961
284600,LOC284600,8.054510183,0.569988641,0.168478275,3.383158104,0.000716574,0.004948316
9515,STXBP5L,622.676798,-0.661484993,0.19558043,-3.382163506,0.000719173,0.004957621
28231,SLCO4A1,1988.823566,0.628267289,0.185746905,3.382383625,0.000718597,0.004957621
392232,TRPA2P,3.466035638,-0.710649004,0.21017423,-3.381237575,0.000721601,0.004970607
79056,PRRG4,35.39440184,0.678917464,0.200794588,3.381154192,0.00072182,0.004970607
105373925,LOC105373925,5.698596328,0.58274746,0.172445235,3.379318996,0.000726656,0.004999051
1780,DYNC1I1,1387.636,-0.594542078,0.176040962,-3.377293951,0.000732028,0.005025815
84867,PTPN5,1866.612605,-0.551002766,0.163155522,-3.377162841,0.000732377,0.005026758
79887,PLBD1,73.06576794,0.555437638,0.164533221,3.37583885,0.00073591,0.005045179
9754,STARD8,433.6515212,0.54219694,0.160625994,3.375524267,0.000736752,0.005049493
109623469,SNORD175,3.995794494,0.696852057,0.206488295,3.374777531,0.000738754,0.005058985
101929204,LOC101929204,19.93673319,0.536480443,0.159022977,3.373603325,0.000741912,0.005076071
3788,KCNS2,122.3020963,-0.72734304,0.215742093,-3.371354326,0.000747996,0.005102999
148229,ATP8B3,16.05740468,0.51112745,0.151615825,3.371201195,0.000748412,0.00510437
6252,RTN1,10047.85237,-0.571681951,0.169608605,-3.370595207,0.00075006,0.005112675
2744,GLS,3843.819095,-0.508699255,0.150958016,-3.369806185,0.000752211,0.00511999
389641,TNFRSF10A-DT,7.242770869,0.63302443,0.187869433,3.369491357,0.000753071,0.005122907
100127888,SLCO4A1-AS1,155.2105886,0.732108816,0.217328668,3.368671159,0.000755315,0.005133764
102724087,LOC102724087,22.3281711,-0.527111543,0.156504755,-3.368022533,0.000757094,0.005141444
256714,MAP7D2,996.3078776,-0.598833409,0.177818105,-3.367674007,0.000758052,0.005146476
84913,ATOH8,769.1736675,0.503980487,0.149659807,3.367507265,0.00075851,0.005148118
344787,ZNF860,12.18567439,-0.606611003,0.180329535,-3.363902663,0.000768486,0.005203932
10815,CPLX1,3476.480028,-0.541718859,0.161032012,-3.36404453,0.000768091,0.005203932
786,CACNG1,8.551852379,-0.730549744,0.217169488,-3.36396126,0.000768323,0.005203932
926,CD8B,17.14065232,0.561949955,0.167086105,3.363235715,0.000770346,0.005212065
222865,TMEM130,5039.335346,-0.57584667,0.171214223,-3.363310953,0.000770136,0.005212065
105378644,LOC105378644,16.69013709,0.652464293,0.194070395,3.361998061,0.000773807,0.00522917
112543491,LOC112543491,7.977040963,0.577118178,0.171669832,3.361791467,0.000774386,0.005230462
7200,TRH,10.93083202,-0.645325377,0.192037043,-3.360421346,0.000778237,0.005248923
112268104,LOC112268104,5.986055763,-0.574852338,0.171061374,-3.360503451,0.000778006,0.005248923
27065,NSG1,940.8394178,-0.519236586,0.154525398,-3.360202225,0.000778854,0.005249343
84830,ADTRP,65.20467671,-0.590868333,0.175844845,-3.360168638,0.000778949,0.005249343
104326188,LINC01202,18.68330035,-0.837552048,0.249350966,-3.358928429,0.000782453,0.005267919
100506274,LOC100506274,15.53560655,-0.747083578,0.222544362,-3.357009685,0.000787904,0.005291673
100190938,RAMP2-AS1,69.62057552,0.539800508,0.160793473,3.357104602,0.000787633,0.005291673
105377397,LOC105377397,7.937412992,-0.752942958,0.224393765,-3.355454002,0.000792348,0.005310076
105375674,LINC03044,13.35418632,-0.558387281,0.166407252,-3.355546556,0.000792083,0.005310076
23529,CLCF1,26.4752534,0.500694617,0.149322204,3.353115635,0.000799073,0.005338302
112268253,NA,6.522016018,0.612680473,0.182753958,3.352488117,0.000800887,0.005348601
102724273,LOC102724273,8.045363391,0.575023704,0.171554857,3.351835759,0.000802776,0.005356728
100128653,LOC100128653,31.99246897,0.571129001,0.170425659,3.351191397,0.000804647,0.005366194
105371366,NA,212.6960179,0.646494245,0.192913254,3.351217352,0.000804571,0.005366194
9758,FRMPD4,455.1493573,-0.629242522,0.187780326,-3.3509502,0.000805348,0.005367302
203328,SUSD3,90.39224582,0.514201312,0.153553022,3.348688975,0.000811949,0.005402758
105375535,LOC105375535,7.9607219,0.59064966,0.176412843,3.348110311,0.000813646,0.00541102
29984,RHOD,52.47436141,0.612400648,0.182906177,3.348168214,0.000813476,0.00541102
105374497,LOC105374497,4.519163534,-0.917445125,0.274126902,-3.346789819,0.000817532,0.005432298
9046,DOK2,13.47123354,0.793382749,0.237184448,3.345003251,0.000822816,0.005456727
200232,FAM209A,4.005212693,-0.521079224,0.155840152,-3.343677586,0.000826758,0.00547675
55240,STEAP3,199.56082,0.521862075,0.15608094,3.343534933,0.000827183,0.005478039
1285,COL4A3,107.634363,0.570280594,0.170610958,3.342578942,0.000830037,0.005490821
440982,LOC440982,15.71017374,0.617378451,0.184766016,3.341406953,0.00083355,0.005509451
3171,FOXA3,2.388950583,1.129263082,0.338090986,3.34011591,0.000837434,0.005531824
11013,TMSB15A,8.258035588,0.503534732,0.150756644,3.340050028,0.000837633,0.005531824
284415,VSTM1,6.922846124,-0.598041593,0.179069808,-3.339712041,0.000838653,0.005537021
445328,ARHGEF35,7.568244945,0.622282955,0.186431435,3.337864959,0.000844248,0.005563827
1158,CKM,4.837672027,0.874743923,0.262190208,3.336295161,0.00084903,0.005584586
9317,PTER,1120.55215,-0.680976646,0.20417166,-3.335314241,0.000852031,0.005597341
100289574,HERC2P4,39.12020714,0.784141151,0.235101606,3.335328771,0.000851986,0.005597341
3071,NCKAP1L,464.6543289,0.503831037,0.151067616,3.335135959,0.000852577,0.005597835
100750326,HTT-AS,3.982436535,0.610167683,0.183053322,3.333278384,0.00085829,0.005626016
3067,HDC,2.346627563,-0.835524463,0.250672759,-3.333128285,0.000858753,0.0056275
285346,ZNF852,26.34819684,0.523437604,0.15707333,3.332441004,0.000860877,0.005628237
100113403,LIN28B-AS1,5.984633868,-0.605830794,0.181781646,-3.332739067,0.000859956,0.005628237
7432,VIP,126.5284441,-0.542497717,0.162798547,-3.332325302,0.000861235,0.005628237
106635525,SNORA92,23.5805007,0.523243502,0.157000937,3.332741281,0.000859949,0.005628237
2554,GABRA1,1103.912871,-0.84713487,0.254224458,-3.332231986,0.000861524,0.005628577
4879,NPPB,2.981897138,-0.850222197,0.255159557,-3.332119733,0.000861872,0.005629299
55359,STYK1,103.827729,-0.813134156,0.244055952,-3.331753022,0.000863008,0.005635172
10740,RFPL1S,665.0912571,-0.595785304,0.178881384,-3.330616583,0.000866539,0.005653564
400221,LINC03033,2.869283113,0.843817029,0.253360573,3.330498585,0.000866906,0.005654408
407043,MIR7-1,12.22650951,0.550011709,0.165189869,3.329572883,0.000869793,0.00567168
102723393,LOC102723393,4.577248463,0.716406283,0.215187024,3.329226215,0.000870876,0.005677187
101929279,LOC101929279,5.896889968,-0.716190913,0.215281072,-3.326771397,0.000878584,0.005722722
388394,RPRML,240.4233352,-0.628635248,0.189040367,-3.325402185,0.000882911,0.005744603
871,SERPINH1,1171.348748,0.822674637,0.247446592,3.324655359,0.000885279,0.005758434
157376,FER1L6-AS2,14.63055452,-0.675087903,0.203098624,-3.32394129,0.000887549,0.00576846
359809,PEG13,332.5909224,-0.525253149,0.1581181,-3.321904007,0.000894054,0.005799635
105378447,LOC105378447,4.404483639,0.658721469,0.198330335,3.321334925,0.00089588,0.0058063
4060,LUM,24.21066801,0.602379966,0.181374043,3.321202727,0.000896304,0.0058063
4318,MMP9,46.68315858,0.952868258,0.286899196,3.321265003,0.000896104,0.0058063
2335,FN1,2469.33665,0.52237294,0.157330073,3.320235783,0.000899415,0.005823274
100505909,LOC100505909,3.63011436,-0.589082244,0.177429118,-3.320099043,0.000899855,0.005824539
84107,ZIC4,105.676061,0.528290035,0.159122894,3.320012747,0.000900133,0.005824753
105372275,NA,6.143719979,0.520623863,0.156835542,3.319552812,0.000901617,0.005830362
105376341,NA,5.333146892,-0.652189723,0.196569727,-3.317854354,0.000907118,0.005858777
4745,NELL1,364.1784964,-0.718999873,0.216742879,-3.317294096,0.000908939,0.005867348
963,CD53,656.0663596,0.51336981,0.154891481,3.314383775,0.000918454,0.005915907
400932,LINC00898,4.689376724,-1.247473917,0.376412627,-3.314112832,0.000919344,0.005920037
102723544,LOC102723544,3.511982908,1.129466402,0.340822757,3.313940687,0.00091991,0.005922078
9626,GUCA1C,3.347427887,-1.729576318,0.522091547,-3.312783605,0.000923724,0.00594341
165679,SPTSSB,126.3844395,-0.663507348,0.200298619,-3.312590729,0.000924361,0.005945899
729305,LINC02714,33.6696525,-0.74382161,0.224551276,-3.312479999,0.000924727,0.005946643
4556,MT-TE,5805.129658,0.874984759,0.264167097,3.312239748,0.000925522,0.005950142
6327,SCN2B,1755.163045,-0.516922971,0.156136918,-3.31070306,0.000930619,0.005973211
344967,LOC344967,45.02934676,-0.568751358,0.17182373,-3.310086211,0.000932672,0.005983158
4978,OPCML,1937.221571,-0.516229216,0.155967929,-3.309842087,0.000933486,0.005983992
83650,SLC35G5,4.448279886,0.625577838,0.189118995,3.307853012,0.000940141,0.006014829
93426,SYCE1,280.7954739,-0.585094208,0.17695189,-3.306515741,0.00094464,0.006041985
523,ATP6V1A,2381.07977,-0.577845768,0.174819067,-3.305393269,0.000948432,0.006061342
158511,CSAG1,28.51777524,0.547990999,0.165995875,3.301232624,0.00096261,0.006128869
284185,LINC00482,26.88700823,0.563907475,0.170827391,3.301036626,0.000963283,0.006131508
105374777,LOC105374777,3.87342838,-0.664291799,0.201246216,-3.300890876,0.000963784,0.006133051
1462,VCAN,2296.442334,0.525477025,0.159302099,3.298619587,0.000971615,0.006171313
2567,GABRG3,189.2129524,-0.53704333,0.162851532,-3.297748103,0.000974635,0.006182233
105369319,LINC02705,8.495752223,0.968540613,0.293729417,3.297390584,0.000975877,0.006186804
105373273,LOC105373273,58.06932493,0.544084924,0.165051878,3.296447935,0.000979158,0.006202637
654816,NCF1B,56.41304669,0.503901474,0.152889929,3.295844787,0.000981262,0.006214311
51807,TUBA8,598.5379592,-0.554195047,0.16838193,-3.291297632,0.000997263,0.006290492
347549,CENPVL3,18.79725802,-0.54496426,0.165603873,-3.290770016,0.000999136,0.006298956
3887,KRT81,19.92074554,-0.654336495,0.198938867,-3.28913352,0.001004963,0.006330656
119395,CALHM3,3.419207474,-0.627273475,0.190729137,-3.288818299,0.00100609,0.00633607
103689918,LINC01378,2.181827144,-1.166440087,0.354741226,-3.288143589,0.001008504,0.00634673
105370205,LOC105370205,4.869326087,0.635381163,0.193280147,3.28735865,0.001011319,0.006355527
105371745,CCL5-AS1,25.83571382,0.696075704,0.211766346,3.286998699,0.001012613,0.006358464
2043,EPHA4,1105.397492,-0.588245365,0.17906001,-3.28518559,0.001019152,0.006389538
27287,VENTX,71.57263272,0.50463323,0.153654604,3.284205073,0.001022705,0.00640439
5100,PCDH8,242.1671052,-0.845237648,0.257373825,-3.284085511,0.001023139,0.00640439
101927511,LOC101927511,11.94384463,0.577226906,0.175792773,3.283564481,0.001025032,0.006412861
7762,ZNF215,18.42201922,-0.573621561,0.17470403,-3.283390551,0.001025665,0.00641513
5288,PIK3C2G,3.36865574,-0.903713088,0.27531071,-3.282520637,0.001028835,0.006428603
100507747,C13orf46,13.65638537,0.540816776,0.16476119,3.282428206,0.001029172,0.006428603
23072,HECW1,521.1882266,-0.560452414,0.170752329,-3.282253398,0.00102981,0.006430899
107985362,LOC107985362,2.528536583,-0.877802122,0.267480043,-3.281748093,0.001031657,0.006434058
